"Obs","experiment","year","treatment","plot","subplot_id","genotype","sampling","lfblade_area","lfblade_length","lfblade_width","lfblade_weight","SLA","gN.m2","gC.m2","CN_ratio","d13C","panicle_emergence_DAS","vegetative_mass_at_harvest","leaf_mass_at_harvest","stem_mass_at_harvest","panicle_mass_at_harvest","total_mass_at_harvest","reproductive_vegetative_mass_ratio","leaf_mass_ratio","culm_height","branch_number_cbrt","tiller_number","basal_circumference"
74,"DR14",2014,"dry","21",21074,"RIL_033","null",11.4324280971523,142.505190654582,17.1682248296213,0.0390307994356497,291.919006882356,1.2490028440703,18.4626545660299,18.2231971766712,-11.9869860412915,37.5098722643761,1.37578055888628,0.56128197284879,0.826271094070639,1.95995149920237,3.31109144865606,1.60268879669705,0.158368781973211,337.808538174609,0.286302261593934,3.22651880810061,22.4209072811084
75,"DR14",2014,"dry","22",22001,"RIL_051","null",12.3910897446571,161.793563314751,17.220578683037,0.0530741713512672,236.03574788464,1.26964398672273,21.1330688815885,18.3687467458811,-12.4378626301183,30.1591101037068,0.852408635344284,0.242335722655972,0.594106515052748,0.859364834972793,1.74751577942895,1.10909827533683,0.143755986482699,466.978001387412,0.237324203578628,0.873973355160918,13.3206670723477
76,"DR14",2014,"dry","22",22002,"B100","null",17.0616292952488,171.343199437119,20.7729300353008,0.0732447394039101,242.910431552636,1.10892412526537,21.934670567732,23.4396043480347,-11.8734965003763,39.4163259522746,0.980621099889157,0.402073178019468,0.582270942023701,0.958024731846401,1.98052614833928,1.04968643341186,0.203458048527997,357.765279353421,0.0428508349747499,0.832434798378041,15.3902192691664
77,"DR14",2014,"dry","22",22003,"RIL_122","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,32.2034946729955,0.679933239513206,0.255985572573962,0.42462488953024,0.798843266186601,1.52323351888949,1.28958952706601,0.169618882381235,320.046489776583,-0.0249970055800164,1.23765994562309,14.4617114079524
78,"DR14",2014,"dry","22",22004,"RIL_069","null",14.269402936302,173.513983303191,17.5162847423152,0.0663152978380767,220.771811251212,0.973482733070099,19.3339268131533,23.7728588203358,-12.1798192876299,35.2852371598954,1.07524533773278,0.364673584784865,0.709239235321773,0.806016306619856,1.89460359329795,0.807177081212487,0.184919581050224,547.643246434037,0.115013639330059,1.37477851678181,14.5569274669505
79,"DR14",2014,"dry","22",22005,"RIL_218","null",15.5373644664049,159.317141502603,18.1160493939855,0.0639248201314625,244.072915466228,1.05220704019173,19.5209349486505,20.6047507286302,-11.9408725208341,39.2129696461197,0.6317290746567,0.248902752931768,0.386361891121966,0.615295911477068,1.28121060919355,1.01133494328515,0.196173703224803,324.433275335739,-0.0249970055800164,0.908409618689757,13.494987734299
80,"DR14",2014,"dry","22",22006,"RIL_012","null",18.9319234028061,189.352683291184,19.512160966884,0.0799808639411303,237.108308440821,1.14193456592994,20.7920081258986,20.4779130360419,-12.0252738219708,38.2561300546849,0.748928157254862,0.315067109983153,0.443400001556977,0.863133486177172,1.65292158742867,1.27534544525765,0.185331805896381,335.322825370822,-0.0249970055800164,1.08296285001353,14.8878399927546
81,"DR14",2014,"dry","22",22007,"B100","null",17.0616292952488,171.343199437119,20.7729300353008,0.0732447394039101,242.910431552636,1.10892412526537,21.934670567732,23.4396043480347,-11.8734965003763,39.4163259522746,0.980621099889157,0.402073178019468,0.582270942023701,0.958024731846401,1.98052614833928,1.04968643341186,0.203458048527997,357.765279353421,0.0428508349747499,0.832434798378041,15.3902192691664
82,"DR14",2014,"dry","22",22008,"RIL_147","null",13.5468121605863,164.261219696205,18.1968405353759,0.0555720909347754,244.889501940331,1.25017755114464,19.2026629381162,18.1625425299732,-12.068383846931,39.2129696461197,1.03794590678488,0.424186695233727,0.628619057974808,1.12341184529054,2.18226292783343,1.21059192378207,0.17973153574014,357.308362408484,0.420338526473787,1.83913209627088,15.2438589741751
83,"DR14",2014,"dry","22",22009,"RIL_182","null",15.5777883584616,160.639974307137,18.5733518983556,0.0611997865657973,255.350435540708,1.09552566085549,20.2228344116818,22.7551988178731,-11.9992727076298,39.2129696461197,0.890622567531136,0.380113192275742,0.524980841830822,0.818086721458076,1.72786777062008,0.973419391825843,0.2088802286888,351.115253383788,0.0720809535974849,1.2760190873224,16.0226201330416
84,"DR14",2014,"dry","22",22010,"RIL_109","null",13.7124693229167,171.366488023266,17.1997870735358,0.0602093467139561,229.124182441897,0.874801969526901,20.839749177199,26.9879507967649,-12.0643966658175,39.2129696461197,0.931463274314743,0.295282484072404,0.629563054786837,0.697937805849456,1.64377801376223,0.773510374502757,0.17586413544543,553.526700007495,-0.0249970055800164,1.08296285001353,13.4810675268596
85,"DR14",2014,"dry","22",22011,"RIL_186","null",17.821462933018,190.62317711627,20.0024821241983,0.080696566389705,222.510024777749,0.879519508102434,20.1694109422883,25.6951917106985,-11.6377682866696,39.4848558905832,0.796793177044146,0.354156312460449,0.456641249136857,0.839223530920933,1.66628854631755,1.13384183395836,0.204473157894513,339.50317396249,0.072080953597488,1.44651793798686,15.6388322118303
86,"DR14",2014,"dry","22",22012,"RIL_036","null",16.7320367580911,196.087894933373,19.6471638332836,0.0689869849041065,234.793774569443,0.868511918068341,20.5165893767622,26.4357830612113,-11.7241572107961,38.0647621363979,0.844489105419999,0.366850076897663,0.491353694637599,0.772996972485369,1.63975562354076,0.962588388663202,0.214841938488858,365.17877179403,0.0973135586685566,1.38158770974188,16.1419731369104
87,"DR14",2014,"dry","22",22013,"RIL_100","null",13.1389639731134,159.421675184193,19.510700213781,0.0471439742407434,284.794739120888,0.914197585970462,19.4622753258527,25.0654075433102,-11.8874970888863,44.3443344381211,0.900772918931393,0.39002452366631,0.525015194467767,0.64961226780258,1.57413174285275,0.75690049078379,0.239888554965704,359.785606018358,-0.0249970055800164,0.856743121490894,13.9523132293656
88,"DR14",2014,"dry","22",22014,"RIL_064","null",13.2045953150484,148.853752786964,18.4376845838099,0.0546385927867952,245.643659751473,0.932644322406506,20.231964485283,25.8600010898717,-12.1656294476697,36.0454710972305,0.690634537227057,0.245090671225352,0.445431900875013,0.761177269548328,1.49363044240408,1.20361139367727,0.167196515246483,294.396696565977,0.257784408868032,1.32539547895655,13.5802397257299
89,"DR14",2014,"dry","22",22015,"RIL_156","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,36.4282069338045,0.841490856873683,0.296835149044397,0.543948251639877,0.691674866286886,1.56815134706078,0.878844071528387,0.188463935369963,367.42377381548,0.542595611760414,1.14893668390831,12.7801050624898
90,"DR14",2014,"dry","22",22016,"RIL_179","null",NA,NA,NA,NA,NA,1.08551869224873,19.5056232433761,19.571798785593,-12.3116018948565,29.4490632266142,0.583953610494646,0.157725625559762,0.417303175186842,0.660486509554208,1.29776054692775,1.25960313389216,0.133965206393387,406.311337566358,-0.0249970055800164,1.03883954981505,11.9720460489692
91,"DR14",2014,"dry","22",22017,"B100","null",17.0616292952488,171.343199437119,20.7729300353008,0.0732447394039101,242.910431552636,1.10892412526537,21.934670567732,23.4396043480347,-11.8734965003763,39.4163259522746,0.980621099889157,0.402073178019468,0.582270942023701,0.958024731846401,1.98052614833928,1.04968643341186,0.203458048527997,357.765279353421,0.0428508349747499,0.832434798378041,15.3902192691664
92,"DR14",2014,"dry","22",22018,"RIL_184","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.0856184292077,0.448251542848352,0.183278061144975,0.26606847487225,0.577578328020782,1.07520200639514,1.38439105233215,0.182143922686279,187.25591043879,0.0973135586685527,1.37731032743174,13.4886310319323
93,"DR14",2014,"dry","22",22019,"RIL_201","null",13.7077046386854,178.929446794372,16.1507832474364,0.0643160168556534,216.999573476361,1.04221143664408,21.4102474105835,26.8772806214465,-12.3142600155988,39.5957054826937,0.923142872441414,0.298935389446041,0.620794101898787,0.673810993636039,1.610519108586,0.749665757171803,0.18247849484965,554.868540296178,-0.0249970055800164,0.835029799804397,14.681463150943
94,"DR14",2014,"dry","22",22020,"RIL_146","null",14.503643570736,163.07127370399,20.2931745069441,0.0652110133382957,226.939679409578,0.967580227933921,20.5689936688353,24.2537096414002,-11.7892811689838,40.633063400305,0.832494730220631,0.353804908721404,0.491424150185842,0.650023288336612,1.50375963510192,0.805840243618221,0.229592970439715,343.58030407041,-0.0249970055800164,0.908409618689757,13.7600434965368
95,"DR14",2014,"dry","22",22021,"RIL_181","null",10.1920186746421,132.64414789374,16.1284816334976,0.0448806732008503,228.103522587475,1.22941553125266,20.572559288441,19.5982819173616,-12.0107918581625,42.6774479695936,0.970582968285906,0.435614157480608,0.556074850233289,0.714030998282871,1.70126761792146,0.772919132420187,0.242880577323896,280.410592018548,-0.0249970055800164,1.97958331782368,16.9092393215535
96,"DR14",2014,"dry","22",22022,"RIL_053","null",12.0083650243413,164.605638282999,16.2640918030776,0.0476989425659572,254.325058472123,1.15509165989352,18.6743753261329,20.4826086454504,-11.9570204406477,34.7414646709685,0.686122080324503,0.228681535493585,0.454233480768049,0.669930551107276,1.3888923652608,1.0221585279804,0.168177387353753,368.920441829781,0.0973135586685566,1.37731032743174,16.3794087524568
97,"DR14",2014,"dry","22",22023,"B100","null",17.0616292952488,171.343199437119,20.7729300353008,0.0732447394039101,242.910431552636,1.10892412526537,21.934670567732,23.4396043480347,-11.8734965003763,39.4163259522746,0.980621099889157,0.402073178019468,0.582270942023701,0.958024731846401,1.98052614833928,1.04968643341186,0.203458048527997,357.765279353421,0.0428508349747499,0.832434798378041,15.3902192691664
98,"DR14",2014,"dry","22",22024,"RIL_195","null",13.2558730813305,155.263443082317,18.0244294360949,0.0698527382770577,196.225182409608,0.893672123829036,22.6258621306633,28.2677596337111,-11.6949178826302,39.8675917271571,0.777209844957383,0.291151060726554,0.488547062815739,0.674483944812307,1.47804285605429,0.900876595903763,0.195468298825864,397.20230637588,-0.0249970055800164,1.19631078934277,15.0696240325356
99,"DR14",2014,"dry","22",22025,"RIL_042","null",10.3027464761983,117.300456862032,19.0038195744061,0.0372508281277755,282.845367098144,1.1687590843972,18.3563155383799,18.5738036854264,-12.0239015617462,38.3973109127294,0.485609788655012,0.193266609971275,0.293321860532624,0.638628473087926,1.17418673183779,1.41717161622182,0.17331005064751,226.272497294358,-0.0249970055800164,1.12054788844554,13.0812313273249
100,"DR14",2014,"dry","22",22026,"RIL_133","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,30.0482605115964,0.678357826773849,0.20854852259452,0.465048007888643,0.886546395392543,1.61174935800821,1.49846780165482,0.135386922547678,410.053007602114,0.183207476105988,0.885386859849984,11.8017270838515
101,"DR14",2014,"dry","22",22027,"RIL_029","null",11.3372851655365,153.859857155503,16.0039421496399,0.0554207771701455,212.689486515805,0.849641763766206,20.951108298365,28.5320962637019,-12.0909778732411,40.7135817264815,0.819764956981499,0.248045080995999,0.564458868742594,0.517539910192798,1.36234757354524,0.636885192995206,0.184120080467839,511.723214090815,-0.0249970055800164,0.835029799804397,12.6333418520952
102,"DR14",2014,"dry","22",22028,"RIL_044","null",13.4803301206831,173.244442684268,19.3213971829266,0.0507992969897765,263.659815335359,0.994349145416097,20.6498000016089,23.8912606525781,-12.1101505841726,32.1784011428743,0.740791341391874,0.250891990963756,0.487846330453683,0.74761806238228,1.52472092992671,1.09316025893913,0.166426412925,391.318852802419,-0.0249970055800164,0.835029799804397,12.9906119675967
103,"DR14",2014,"dry","22",22029,"B100","null",17.0616292952488,171.343199437119,20.7729300353008,0.0732447394039101,242.910431552636,1.10892412526537,21.934670567732,23.4396043480347,-11.8734965003763,39.4163259522746,0.980621099889157,0.402073178019468,0.582270942023701,0.958024731846401,1.98052614833928,1.04968643341186,0.203458048527997,357.765279353421,NA,NA,15.3902192691664
104,"DR14",2014,"dry","22",22030,"RIL_062","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,41.5899029917398,0.620085420979151,0.244979008744432,0.379171520146276,0.506238262245852,1.16387750681933,0.836646342400374,0.215513825871383,301.673599669991,0.0973135586685527,0.835029799804397,12.9620576451873
105,"DR14",2014,"dry","22",22031,"RIL_079","null",9.98242489532014,124.242621537265,17.184905604821,0.0396535448525094,258.440247352415,1.00103316534522,19.695115004094,21.5877337153408,-11.9953756963464,32.4502873873377,0.524245305612316,0.19902864278768,0.324373425669815,0.605513779204403,1.17747027335066,1.23862091776688,0.177640360308996,255.741374403521,0.305518040354561,0.906870121856566,13.3034676473077
106,"DR14",2014,"dry","22",22032,"RIL_055","null",8.23309945643168,113.787784734665,18.0330163761866,0.035724217296932,237.128547614643,1.04877469631802,18.3750451875185,19.5825295106765,-12.4724181997689,28.3060934527052,0.428432782988142,0.123093129960408,0.295907937403403,0.561897857515578,1.0493028152797,1.46038998829273,0.133343696613455,330.471556634814,0.317406328297539,0.885386859849984,10.9567705307801
107,"DR14",2014,"dry","22",22033,"RIL_117","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.4129294697264,0.329222823691017,0.124023890322851,0.202746552210751,0.452815550621421,0.831357681901945,1.46879772577239,0.168846337227601,211.563863360711,-0.0249970055800164,0.966370175582002,11.9402232219788
108,"DR14",2014,"dry","22",22034,"RIL_185","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,32.6970801016799,0.627382298350756,0.185409321263962,0.432226623920989,0.411050325303263,1.08233778179606,0.671212289947554,0.181361915573159,425.071296986992,0.115013639330059,0.885386859849984,12.2864130029628
109,"DR14",2014,"dry","22",22035,"RIL_202","null",13.1941167971555,155.444511633457,18.2286508032829,0.0627907853516284,210.247929770634,1.03362576806494,22.3791252563366,25.2976870722239,-11.9912983454028,39.9784413192676,0.654471115932209,0.290385690969581,0.373167807482201,0.535244304412371,1.21973953346267,0.828321203132869,0.241769272179869,236.904001120077,0.405196059707202,0.994770427846364,13.456867627744
110,"DR14",2014,"dry","22",22036,"RIL_137","null",10.7513140108101,132.882165556376,17.6293690920507,0.0511845058029185,215.162878464196,0.868511917994797,20.2545679174177,27.0083758639336,-12.0976231750969,41.4236286035741,0.847566931812039,0.240063890928388,0.596617698885669,0.527957645443348,1.40348681376119,0.639796381257672,0.174387511405125,509.813672141532,0.307004944711963,0.835029799804397,12.4217495930912
111,"DR14",2014,"dry","22",22037,"RIL_031","null",NA,NA,NA,NA,NA,0.993796951409258,20.8428717082426,25.0606252928882,-12.1644586420417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,"DR14",2014,"dry","22",22037,"RIL_081","null",9.92186023685792,144.118551629677,16.4419988741698,0.0523550551251715,195.689385275538,NA,NA,NA,NA,41.7509396440928,0.823036089912095,0.310449678883289,0.515629997406012,0.704868039164518,1.5572415935539,0.908090587668604,0.196220742256412,418.207267817959,-0.0249970055800164,0.856743121490894,12.8934967887151
113,"DR14",2014,"dry","22",22038,"RIL_043","null",15.1606256503009,172.844277256771,19.7080943431986,0.0618658221347517,248.602337578563,1.09954879354686,19.9725274062805,21.4612565907687,-11.9062384816474,39.2129696461197,0.700521583946647,0.269827273418159,0.430772810726705,0.795506208957318,1.53936859793211,1.24503865630283,0.1789292788839,308.382801113411,-0.0249970055800164,0.835029799804397,12.439105281079
114,"DR14",2014,"dry","22",22039,"RIL_151","null",7.5206097443472,115.520587099792,15.8133102201479,0.0310888077753314,253.781046049293,1.24454039626441,17.7317119139233,17.2916352984659,-12.2582459227322,36.216983221209,0.520584888434316,0.157862059639482,0.356847722960826,0.53186334909892,1.09177828681192,1.05714845552998,0.155699739549251,389.02224153909,0.380241816359852,1.05334012347119,12.7760142840096
115,"DR14",2014,"dry","22",22040,"RIL_073","null",10.9868230563867,143.99609367686,17.1963738518117,0.0505236197834096,219.572946054552,1.07091140562931,21.4072096981443,21.8309516848533,-12.1771791104399,39.2129696461197,0.561386373522782,0.185618594576547,0.371153930727157,0.503018158347942,1.10206434896574,0.914431344929662,0.17918564087385,425.432561680098,-0.0249970055800164,0.856743121490894,12.1958525337523
116,"DR14",2014,"dry","22",22041,"RIL_030","null",11.8423221561351,148.681346261111,19.1125794887535,0.0538236552623849,224.427709227418,1.03519828094797,21.4554996080371,24.154607871204,-12.0019308283722,39.6207990128149,0.638378726727973,0.228488410282608,0.408639603844235,0.569871784650173,1.24796373334526,0.930815639030126,0.190017236422889,323.143044288926,0.115013639330059,0.885386859849984,13.7966979474893
